Block,Lane,Passes,Vehicle,Water,Distance,GNDVI,LCI,NDRE,NDVI,OSAVI
B,7,NA,Control,NA,16,0.491865301,0.207018966,0.160254201,0.49455041,0.233530858
B,7,NA,Control,NA,17,0.467159963,0.186975763,0.149721477,0.434808432,0.225395227
B,7,NA,Control,NA,18,0.482361321,0.197042201,0.155229008,0.464133302,0.216719986
B,7,NA,Control,NA,19,0.53948932,0.231354369,0.172928467,0.567168005,0.282683695
B,7,NA,Control,NA,20,0.533504308,0.220745383,0.165130773,0.555628988,0.299672621
B,7,NA,Control,NA,21,0.522565964,0.214583631,0.162697307,0.533794856,0.268106092
B,7,NA,Control,NA,22,0.518257624,0.213199138,0.162539947,0.521909077,0.267629592
B,7,NA,Control,NA,23,0.548652023,0.235877097,0.176848523,0.568967074,0.285732957
B,7,NA,Control,NA,24,0.563108122,0.246793653,0.184599796,0.583277515,0.318322013
B,7,NA,Control,NA,25,0.538776556,0.227521123,0.172685304,0.541750904,0.311615304
B,7,NA,Control,NA,26,0.517745907,0.214189487,0.16586997,0.503552644,0.2720045
B,7,NA,Control,NA,27,0.535971631,0.227643028,0.173253266,0.538211458,0.283245024
B,7,NA,Control,NA,28,0.527017632,0.222443999,0.170545188,0.520965568,0.271714892
B,7,NA,Control,NA,29,0.512803084,0.210995278,0.162307577,0.508976349,0.264698214
B,7,NA,Control,NA,30,0.522757906,0.218115426,0.167706327,0.517498178,0.26987526
B,5,NA,Control,NA,1,0.445199697,0.185888161,0.159502219,0.35012866,0.179332327
B,5,NA,Control,NA,2,0.455865384,0.188838318,0.158866316,0.37587581,0.1869469
B,5,NA,Control,NA,3,0.455364025,0.190450232,0.158874051,0.387038907,0.194461859
B,5,NA,Control,NA,4,0.469695434,0.196924404,0.162712077,0.406923446,0.201279485
B,5,NA,Control,NA,5,0.451046087,0.186866443,0.155576618,0.386796602,0.184963564
B,5,NA,Control,NA,6,0.478970535,0.200304809,0.161327397,0.442648174,0.220450827
B,5,NA,Control,NA,7,0.502393395,0.214009209,0.168879455,0.481771576,0.241514395
B,5,NA,Control,NA,8,0.517782085,0.220342786,0.170178266,0.514143783,0.260436505
B,5,NA,Control,NA,9,0.504471095,0.212353312,0.1654367,0.497997122,0.2516236
B,5,NA,Control,NA,10,0.507450444,0.209980493,0.161797533,0.508794371,0.254132667
B,5,NA,Control,NA,11,0.497741685,0.199800103,0.153376604,0.503092709,0.248140077
B,5,NA,Control,NA,12,0.47544953,0.193060877,0.150601852,0.475211614,0.228628657
B,5,NA,Control,NA,13,0.463127821,0.183719723,0.144606136,0.455055503,0.214487884
B,5,NA,Control,NA,14,0.483209421,0.195474779,0.151895993,0.482698147,0.230536362
B,5,NA,Control,NA,15,0.45957153,0.182296497,0.144066374,0.446901349,0.218907345
B,5,NA,Control,NA,16,0.48910145,0.201071584,0.155344291,0.493990393,0.232546849
B,5,NA,Control,NA,17,0.491599176,0.197176441,0.150765639,0.505308057,0.237488276
B,5,NA,Control,NA,18,0.48900742,0.199019869,0.153157359,0.499262287,0.246995326
B,5,NA,Control,NA,19,0.541797432,0.237977474,0.175450629,0.593669778,0.282726613
B,5,NA,Control,NA,20,0.545147411,0.244694124,0.184339444,0.570565608,0.288649525
B,5,NA,Control,NA,21,0.602178106,0.280976901,0.202163832,0.670887962,0.332548429
B,5,NA,Control,NA,22,0.58503942,0.26312122,0.189958578,0.647312067,0.330868856
B,5,NA,Control,NA,23,0.582335294,0.254339501,0.183693032,0.636136392,0.33605451
B,5,NA,Control,NA,24,0.593373318,0.264708473,0.19026944,0.65306341,0.353780233
B,5,NA,Control,NA,25,0.524143516,0.226761267,0.172118975,0.539815217,0.273902972
B,5,NA,Control,NA,26,0.491685299,0.209757639,0.164072899,0.482546161,0.247561684
B,5,NA,Control,NA,27,0.496556716,0.2135871,0.167394597,0.482451905,0.25217817
B,5,NA,Control,NA,28,0.469656769,0.199663838,0.159940511,0.445482928,0.222722169
B,5,NA,Control,NA,29,0.495183616,0.215062027,0.168501418,0.49016699,0.241406226
B,5,NA,Control,NA,30,0.491225465,0.212534131,0.169101263,0.46853137,0.244462641
B,6,NA,Control,NA,1,0.515473213,0.213703161,0.16832351,0.482748788,0.259443274
B,6,NA,Control,NA,2,0.520766562,0.219790848,0.17318858,0.487397989,0.245311851
B,6,NA,Control,NA,3,0.518936787,0.22006786,0.173895622,0.486491615,0.252878806
B,6,NA,Control,NA,4,0.512400144,0.220095521,0.175462484,0.473629591,0.24168539
B,6,NA,Control,NA,5,0.532189122,0.230872668,0.181374924,0.502773504,0.261324554
B,6,NA,Control,NA,6,0.538755894,0.227320843,0.177421155,0.508859399,0.260949229
B,6,NA,Control,NA,7,0.495400707,0.202503914,0.161565846,0.45606802,0.2377091
B,6,NA,Control,NA,8,0.466173069,0.186568496,0.15056395,0.42500898,0.220127931
B,6,NA,Control,NA,9,0.502679069,0.211284307,0.162585534,0.507628085,0.243762528
B,6,NA,Control,NA,10,0.578394153,0.254153743,0.187325197,0.609488478,0.338600224
B,6,NA,Control,NA,11,0.563352085,0.250625474,0.186263697,0.595694253,0.303151244
B,6,NA,Control,NA,12,0.563452528,0.244605273,0.179656295,0.603556463,0.324881154
B,6,NA,Control,NA,13,0.536150079,0.226519074,0.169967714,0.555790307,0.292796655
B,6,NA,Control,NA,14,0.484889398,0.199573017,0.156744163,0.471691639,0.235365863
B,6,NA,Control,NA,15,0.47637464,0.193363698,0.151988582,0.46532058,0.23111613
B,6,NA,Control,NA,16,0.468061888,0.200786364,0.157898395,0.47065118,0.192426587
B,6,NA,Control,NA,17,0.477211039,0.188177979,0.147656539,0.462036591,0.237046893
B,6,NA,Control,NA,18,0.483024191,0.197016752,0.153912877,0.477135479,0.21608063
B,6,NA,Control,NA,19,0.50988067,0.207636648,0.15818966,0.518500244,0.256616348
B,6,NA,Control,NA,20,0.553846649,0.235113094,0.172923338,0.593849166,0.304558975
B,6,NA,Control,NA,21,0.56324464,0.244430921,0.180143182,0.600521231,0.303400743
B,6,NA,Control,NA,22,0.588493185,0.26508476,0.192244969,0.644619951,0.337415138
B,6,NA,Control,NA,23,0.549221583,0.248248875,0.18767997,0.57008499,0.288112338
B,6,NA,Control,NA,24,0.527558701,0.225309886,0.170980465,0.540742587,0.285804548
B,6,NA,Control,NA,25,0.513094646,0.216033392,0.167656307,0.502017132,0.249917889
B,6,NA,Control,NA,26,0.550028367,0.239838145,0.181167531,0.563994496,0.296940656
B,6,NA,Control,NA,27,0.549075356,0.24918114,0.189626721,0.562942346,0.300822337
B,6,NA,Control,NA,28,0.568772695,0.26350622,0.195970872,0.605510406,0.298577788
B,6,NA,Control,NA,29,0.544393926,0.243512748,0.185101348,0.555787999,0.296277293
B,6,NA,Control,NA,30,0.540356548,0.243726717,0.186602671,0.546934044,0.287622681
B,3,NA,Control,NA,1,0.533123793,0.221578458,0.167141085,0.547045788,0.269326568
B,3,NA,Control,NA,2,0.492045057,0.194769358,0.152276198,0.47176902,0.244564856
B,3,NA,Control,NA,3,0.442026057,0.166610784,0.135874237,0.392830577,0.193371958
B,3,NA,Control,NA,4,0.462020937,0.17765778,0.142287958,0.424658157,0.212743315
B,3,NA,Control,NA,5,0.491328739,0.197876768,0.155074354,0.471546122,0.226248396
B,3,NA,Control,NA,6,0.480715542,0.193751937,0.152519732,0.458675829,0.241445171
B,3,NA,Control,NA,7,0.486405259,0.19462499,0.153399256,0.460455821,0.229490268
B,3,NA,Control,NA,8,0.514147163,0.208209295,0.159520591,0.5164665,0.251724831
B,3,NA,Control,NA,9,0.520323875,0.21559731,0.165443828,0.521370234,0.250742776
B,3,NA,Control,NA,10,0.515304668,0.210535321,0.162345283,0.504950457,0.257398031
B,3,NA,Control,NA,11,0.509693171,0.206797339,0.159784236,0.497800021,0.244308825
B,3,NA,Control,NA,12,0.527575552,0.217689174,0.165890687,0.531972462,0.258716575
B,3,NA,Control,NA,13,0.534677092,0.225206628,0.170637706,0.548187256,0.250203581
B,3,NA,Control,NA,14,0.514042971,0.207468506,0.161858828,0.488438544,0.235477666
B,3,NA,Control,NA,15,0.48609939,0.190462642,0.151949084,0.442979436,0.20544399
B,3,NA,Control,NA,16,0.471855285,0.184377209,0.149510035,0.417885982,0.189067513
B,3,NA,Control,NA,17,0.492845859,0.193817885,0.152247076,0.465442325,0.2272822
B,3,NA,Control,NA,18,0.51276319,0.21203106,0.163130849,0.509986532,0.241502764
B,3,NA,Control,NA,19,0.487528516,0.193659179,0.15244357,0.462323644,0.22223906
B,3,NA,Control,NA,20,0.485252303,0.191921546,0.151491299,0.456506154,0.229914489
B,3,NA,Control,NA,21,0.501604354,0.19961072,0.155077483,0.481969924,0.232084827
B,3,NA,Control,NA,22,0.596514514,0.265391536,0.188843361,0.669204415,0.319852209
B,3,NA,Control,NA,23,0.67642472,0.323801592,0.223952867,0.772298383,0.385618062
B,3,NA,Control,NA,24,0.691537554,0.346900213,0.241000018,0.788095943,0.412257641
B,3,NA,Control,NA,25,0.620832584,0.289829936,0.209924176,0.668672591,0.372778458
B,3,NA,Control,NA,26,0.541560089,0.241098218,0.184083941,0.548002636,0.260251298
B,3,NA,Control,NA,27,0.543217943,0.237449305,0.178064232,0.569886557,0.265555959
B,3,NA,Control,NA,28,0.564322936,0.253983186,0.187529104,0.607913065,0.271392824
B,3,NA,Control,NA,29,0.523595919,0.226744054,0.174606607,0.524481912,0.254040096
B,3,NA,Control,NA,30,0.519484629,0.227740547,0.175293103,0.525873147,0.239609967
B,2,NA,Control,NA,1,0.486041144,0.188504106,0.145055783,0.484652275,0.235878335
B,2,NA,Control,NA,2,0.461541266,0.175115075,0.138230735,0.439099047,0.212778992
B,2,NA,Control,NA,3,0.448461517,0.165549978,0.131831466,0.418306396,0.196419508
B,2,NA,Control,NA,4,0.454215189,0.174400333,0.138995258,0.425942909,0.195160427
B,2,NA,Control,NA,5,0.466364183,0.185207459,0.145907112,0.45237148,0.204563149
B,2,NA,Control,NA,6,0.503418721,0.20029004,0.154627539,0.494355631,0.253921828
B,2,NA,Control,NA,7,0.506563255,0.206526581,0.158915777,0.502711177,0.247676863
B,2,NA,Control,NA,8,0.493849148,0.202652785,0.159855503,0.466360209,0.23411034
B,2,NA,Control,NA,9,0.471553162,0.192349342,0.155000225,0.430591116,0.209860546
B,2,NA,Control,NA,10,0.480387586,0.198761705,0.161193625,0.428927255,0.197844829
B,2,NA,Control,NA,11,0.480387824,0.195141546,0.159153386,0.418148913,0.206578041
B,2,NA,Control,NA,12,0.475635342,0.193250295,0.157463313,0.418372229,0.196132565
B,2,NA,Control,NA,13,0.505387558,0.2141329,0.170191047,0.470275822,0.226054665
B,2,NA,Control,NA,14,0.510216692,0.213166817,0.170080678,0.463763363,0.235483919
B,2,NA,Control,NA,15,0.550476879,0.231301106,0.177364057,0.532751853,0.280199404
B,2,NA,Control,NA,16,0.53191984,0.224523522,0.173203664,0.518643183,0.260140953
B,2,NA,Control,NA,17,0.499736072,0.206607746,0.164825549,0.456158937,0.221720698
B,2,NA,Control,NA,18,0.506202117,0.208265436,0.164316093,0.473325094,0.239694657
B,2,NA,Control,NA,19,0.511135104,0.213528292,0.168592199,0.478360576,0.231968326
B,2,NA,Control,NA,20,0.532859551,0.228765303,0.177277013,0.515478878,0.24545906
B,2,NA,Control,NA,21,0.565994944,0.252055583,0.190247412,0.571478638,0.285763792
B,2,NA,Control,NA,22,0.539653693,0.241362656,0.188289591,0.519976626,0.249729818
B,2,NA,Control,NA,23,0.527231021,0.231326889,0.182696985,0.493644024,0.243069006
B,2,NA,Control,NA,24,0.505954263,0.220528146,0.177192874,0.463218998,0.224145694
B,2,NA,Control,NA,25,0.523526567,0.232970027,0.182828235,0.50469713,0.240020112
B,2,NA,Control,NA,26,0.550526344,0.249767141,0.1927779,0.543933928,0.268846934
B,2,NA,Control,NA,27,0.558594773,0.254958827,0.194026279,0.568907231,0.273798154
B,2,NA,Control,NA,28,0.527707152,0.233042607,0.180742862,0.520858664,0.260560601
B,2,NA,Control,NA,29,0.497516773,0.20977871,0.164857327,0.480034799,0.243292413
B,2,NA,Control,NA,30,0.495218541,0.211682599,0.164858062,0.492413827,0.234693259
A,1,30,KXI,A,1,0.327119851,0.176690407,0.140286569,0.424038759,0.082185919
A,1,30,KXI,A,2,0.283093542,0.167563205,0.135787108,0.390514804,0.068973962
A,1,30,KXI,A,3,0.267433899,0.169669794,0.137639862,0.394094284,0.063395266
A,1,30,KXI,A,4,0.277495768,0.170725045,0.138283245,0.392968609,0.061590575
A,1,30,KXI,A,5,0.22351586,0.152924553,0.12840555,0.336401383,0.045931001
A,1,30,KXI,A,6,0.206383092,0.14209866,0.119740703,0.320873695,0.041933897
A,1,30,KXI,A,7,0.245637563,0.149143126,0.124347382,0.342865754,0.050576703
A,1,30,KXI,A,8,0.283789555,0.158658955,0.130479563,0.366459863,0.06515587
A,1,30,KXI,A,9,0.286743565,0.152508632,0.127479506,0.342256912,0.067105699
A,1,30,KXI,A,10,0.31565067,0.157369738,0.128813145,0.371199705,0.079593844
A,1,30,KXI,A,11,0.342856796,0.158224437,0.129054049,0.376631461,0.099518347
A,1,30,KXI,A,12,0.413539001,0.181682824,0.145449489,0.424280661,0.144601645
A,1,30,KXI,A,13,0.439758312,0.18840043,0.150924986,0.431507002,0.160727404
A,1,30,KXI,A,14,0.427946312,0.188720214,0.149338244,0.442506282,0.145450526
A,1,30,KXI,A,15,0.366062981,0.177659406,0.142345825,0.411629346,0.107290095
A,1,30,KXI,A,16,0.349506847,0.174440863,0.141982305,0.398663369,0.084725718
A,1,30,KXI,A,17,0.342395864,0.170611969,0.13783366,0.4052168,0.087538617
A,1,30,KXI,A,18,0.342275697,0.171722927,0.138294084,0.40382192,0.092086321
A,1,30,KXI,A,19,0.331322643,0.171521679,0.139272494,0.396737581,0.081655546
A,1,30,KXI,A,20,0.278667895,0.154551358,0.128539973,0.351159515,0.063801939
A,1,30,KXI,A,21,0.246813573,0.144766124,0.121936001,0.327700989,0.056398742
A,1,30,KXI,A,22,0.258312917,0.149628186,0.125361714,0.337645619,0.060113945
A,1,30,KXI,A,23,0.309191882,0.168100054,0.140428363,0.360986406,0.076308452
A,1,30,KXI,A,24,0.352040724,0.178005705,0.146995758,0.384700087,0.104302046
A,1,30,KXI,A,25,0.393655129,0.184679753,0.149881012,0.41100061,0.141367855
A,1,30,KXI,A,26,0.431785323,0.195904958,0.157611228,0.435386888,0.177036581
A,1,30,KXI,A,27,0.462075739,0.208294167,0.165466841,0.462730098,0.20813889
A,1,30,KXI,A,28,0.427949271,0.186607514,0.14938241,0.425993627,0.189210545
A,1,30,KXI,A,29,0.434598655,0.184545534,0.150719637,0.404865365,0.198142925
A,1,30,KXI,A,30,0.44343611,0.184224701,0.152854308,0.386854966,0.194052971
A,2,1,KXI,W,1,0.23912702,0.153893728,0.120592226,0.422708461,0.050834869
A,2,1,KXI,W,2,0.180768823,0.134364627,0.109071407,0.357111735,0.039871187
A,2,1,KXI,W,3,0.137103408,0.120122298,0.100069056,0.312155156,0.032877943
A,2,1,KXI,W,4,0.118877941,0.114111732,0.096769316,0.288169736,0.028478572
A,2,1,KXI,W,5,0.145007367,0.12236147,0.102585161,0.310733718,0.032192225
A,2,1,KXI,W,6,0.156446093,0.125794604,0.104054042,0.327432458,0.034690312
A,2,1,KXI,W,7,0.174477825,0.124935987,0.100154977,0.36509769,0.039601906
A,2,1,KXI,W,8,0.255026602,0.15275316,0.116863211,0.452879915,0.057398434
A,2,1,KXI,W,9,0.289593908,0.166606714,0.125738432,0.482809756,0.063561463
A,2,1,KXI,W,10,0.270500003,0.160033352,0.121878823,0.465328402,0.058404321
A,2,1,KXI,W,11,0.267361592,0.159414208,0.123904691,0.437793142,0.057666215
A,2,1,KXI,W,12,0.299013457,0.172958399,0.1327768,0.46887856,0.059267918
A,2,1,KXI,W,13,0.298930416,0.167375719,0.128777861,0.462828559,0.060086754
A,2,1,KXI,W,14,0.316854357,0.169880253,0.129416258,0.478837701,0.071796557
A,2,1,KXI,W,15,0.386666583,0.199848587,0.148660142,0.540887408,0.095945026
A,2,1,KXI,W,16,0.383993318,0.187346645,0.141474843,0.50477986,0.110210506
A,2,1,KXI,W,17,0.400242477,0.186413687,0.143670183,0.475448669,0.136597816
A,2,1,KXI,W,18,0.469142164,0.206851906,0.15408475,0.544520365,0.186673449
A,2,1,KXI,W,19,0.523445169,0.22552739,0.165111424,0.591976496,0.229565131
A,2,1,KXI,W,20,0.574865358,0.248771891,0.178797464,0.639950086,0.292880967
A,2,1,KXI,W,21,0.591600418,0.267245039,0.191942255,0.660618508,0.300654682
A,2,1,KXI,W,22,0.567831331,0.260373339,0.191340172,0.6209084,0.279973861
A,2,1,KXI,W,23,0.564653765,0.257998355,0.191336647,0.60453652,0.302606822
A,2,1,KXI,W,24,0.580163156,0.262765514,0.192966421,0.624546228,0.326170066
A,2,1,KXI,W,25,0.573511947,0.258265543,0.190096206,0.615867372,0.318433304
A,2,1,KXI,W,26,0.566512689,0.257061199,0.190452436,0.607098248,0.316206087
A,2,1,KXI,W,27,0.540693616,0.245958384,0.187172853,0.560178041,0.268464758
A,2,1,KXI,W,28,0.547743629,0.243900965,0.185475457,0.558913743,0.289498314
A,2,1,KXI,W,29,0.553280338,0.250109817,0.189119236,0.571128407,0.295040674
A,2,1,KXI,W,30,0.538871901,0.243101784,0.185947906,0.550461456,0.275651293
A,4,1,Standard,W,1,0.191921649,0.106859929,0.086121653,0.339175764,0.042725819
A,4,1,Standard,W,2,0.223375439,0.114314975,0.090770706,0.368046336,0.052203213
A,4,1,Standard,W,3,0.24611549,0.114927342,0.091507443,0.362755508,0.057592293
A,4,1,Standard,W,4,0.271967765,0.118982096,0.094580496,0.371277434,0.072403101
A,4,1,Standard,W,5,0.336153838,0.138876034,0.111337876,0.381663522,0.097429523
A,4,1,Standard,W,6,0.386497415,0.148528051,0.122255697,0.360363675,0.122317732
A,4,1,Standard,W,7,0.404767742,0.146829042,0.122363647,0.348015346,0.13276222
A,4,1,Standard,W,8,0.418996275,0.153395914,0.126422593,0.366114151,0.151669792
A,4,1,Standard,W,9,0.453987406,0.166618312,0.132668198,0.420186304,0.183092124
A,4,1,Standard,W,10,0.438615618,0.156929308,0.125298219,0.408206865,0.168371595
A,4,1,Standard,W,11,0.49842842,0.181474437,0.138880159,0.488465839,0.237721414
A,4,1,Standard,W,12,0.496412972,0.184096237,0.138968228,0.50877911,0.234615178
A,4,1,Standard,W,13,0.514834206,0.188656712,0.140076675,0.537841146,0.258022601
A,4,1,Standard,W,14,0.493232842,0.180659388,0.136149111,0.508611638,0.222313428
A,4,1,Standard,W,15,0.472861725,0.169530039,0.13080231,0.467312225,0.197483519
A,4,1,Standard,W,16,0.491253465,0.181325412,0.136499469,0.510249724,0.221140617
A,4,1,Standard,W,17,0.483198329,0.175982161,0.134039311,0.488399155,0.218286196
A,4,1,Standard,W,18,0.496508695,0.186062998,0.140641623,0.508732598,0.240873522
A,4,1,Standard,W,19,0.506899665,0.196207815,0.146184649,0.536144898,0.242732741
A,4,1,Standard,W,20,0.508402769,0.198521219,0.148767636,0.532100108,0.240262594
A,4,1,Standard,W,21,0.483027042,0.18424723,0.142018368,0.480348348,0.226183497
A,4,1,Standard,W,22,0.457418106,0.175533739,0.138311582,0.441835379,0.208811179
A,4,1,Standard,W,23,0.461557437,0.179370447,0.143444753,0.426388292,0.219303513
A,4,1,Standard,W,24,0.530396092,0.221506157,0.165644451,0.558149624,0.278761987
A,4,1,Standard,W,25,0.578929066,0.246730411,0.179858584,0.620352318,0.347704561
A,4,1,Standard,W,26,0.583078008,0.253446304,0.184835242,0.626772972,0.359141596
A,4,1,Standard,W,27,0.543782847,0.228846201,0.170584579,0.570862447,0.306670593
A,4,1,Standard,W,28,0.560960764,0.232006593,0.171097979,0.587891919,0.336435973
A,4,1,Standard,W,29,0.54064624,0.224722038,0.167241417,0.567264247,0.289115458
A,4,1,Standard,W,30,0.516208222,0.203856134,0.154930012,0.516645158,0.278712938
A,5,1,Standard,A,1,0.468141496,0.171471413,0.13372051,0.447234782,0.212924551
A,5,1,Standard,A,2,0.47114372,0.18091274,0.138696203,0.468494286,0.203068139
A,5,1,Standard,A,3,0.402112795,0.140647689,0.114058274,0.374285989,0.149475493
A,5,1,Standard,A,4,0.437986219,0.151122403,0.121330261,0.396058497,0.178998054
A,5,1,Standard,A,5,0.447567654,0.15220208,0.120846338,0.409621235,0.198025205
A,5,1,Standard,A,6,0.512607239,0.186690824,0.13742431,0.538661743,0.271050197
A,5,1,Standard,A,7,0.411313803,0.14547136,0.115008995,0.407303845,0.147776062
A,5,1,Standard,A,8,0.417452079,0.136247871,0.110799309,0.364160467,0.170618833
A,5,1,Standard,A,9,0.424833501,0.150393159,0.119992436,0.389986581,0.183364741
A,5,1,Standard,A,10,0.400190265,0.135820372,0.112463755,0.344073502,0.151645997
A,5,1,Standard,A,11,0.42323807,0.147000561,0.121545982,0.35624513,0.172133278
A,5,1,Standard,A,12,0.414584151,0.142902483,0.118051514,0.353719639,0.164945045
A,5,1,Standard,A,13,0.439326815,0.152163886,0.124685162,0.3729658,0.182765712
A,5,1,Standard,A,14,0.431773467,0.151378973,0.121853436,0.393278755,0.18535361
A,5,1,Standard,A,15,0.434244076,0.148601668,0.119831158,0.387882064,0.190993016
A,5,1,Standard,A,16,0.434381281,0.147047087,0.117154447,0.400952359,0.208891108
A,5,1,Standard,A,17,0.448286596,0.163843158,0.128446284,0.43785317,0.201700781
A,5,1,Standard,A,18,0.430370311,0.155021222,0.12464432,0.39809609,0.18201938
A,5,1,Standard,A,19,0.435549087,0.15485982,0.123713687,0.402665952,0.198846914
A,5,1,Standard,A,20,0.424494656,0.147985323,0.120180619,0.375635723,0.188036184
A,5,1,Standard,A,21,0.434386015,0.156023081,0.125850998,0.393000061,0.193444476
A,5,1,Standard,A,22,0.446941639,0.164853168,0.131287876,0.41692188,0.203390051
A,5,1,Standard,A,23,0.443140501,0.160745069,0.128101026,0.410714659,0.207016044
A,5,1,Standard,A,24,0.492988443,0.186515793,0.14533774,0.466081498,0.251466772
A,5,1,Standard,A,25,0.506786801,0.204186524,0.158931067,0.48721278,0.246705161
A,5,1,Standard,A,26,0.472398688,0.199514284,0.160802018,0.43798696,0.204505384
A,5,1,Standard,A,27,0.487814949,0.210933377,0.17189308,0.438634349,0.221496341
A,5,1,Standard,A,28,0.515545248,0.222435094,0.177573705,0.47596022,0.243778678
A,5,1,Standard,A,29,0.505253462,0.195489359,0.151698277,0.482607199,0.255314077
A,5,1,Standard,A,30,0.441701367,0.160531867,0.128146514,0.411005879,0.200400311
A,6,10,KXI,A,1,0.412896332,0.148226834,0.122645122,0.353618509,0.152536561
A,6,10,KXI,A,2,0.463438544,0.17547418,0.138099423,0.428105071,0.212457704
A,6,10,KXI,A,3,0.345534064,0.126035054,0.10601909,0.312526537,0.120387634
A,6,10,KXI,A,4,0.389466985,0.131227752,0.109397949,0.330384071,0.150892917
A,6,10,KXI,A,5,0.393346959,0.135122881,0.111425416,0.347561923,0.157842228
A,6,10,KXI,A,6,0.391879971,0.137059388,0.113770209,0.341329817,0.155163688
A,6,10,KXI,A,7,0.403285665,0.14352413,0.117215597,0.365897473,0.170424806
A,6,10,KXI,A,8,0.393563707,0.14223648,0.115635119,0.369461869,0.159961232
A,6,10,KXI,A,9,0.390488241,0.14349124,0.117624013,0.358623718,0.156732364
A,6,10,KXI,A,10,0.390728417,0.140061438,0.117028952,0.335804642,0.149344295
A,6,10,KXI,A,11,0.404876068,0.143334829,0.119482767,0.340896111,0.160422574
A,6,10,KXI,A,12,0.427491525,0.149067605,0.120706394,0.383789972,0.194611147
A,6,10,KXI,A,13,0.405583641,0.149428716,0.123274523,0.359562664,0.152341703
A,6,10,KXI,A,14,0.420888746,0.150094711,0.123212812,0.365055278,0.179003382
A,6,10,KXI,A,15,0.429080583,0.159590183,0.129651778,0.387566223,0.177180995
A,6,10,KXI,A,16,0.442587896,0.158834407,0.129214042,0.384921235,0.1978482
A,6,10,KXI,A,17,0.434633909,0.161886161,0.130783981,0.398400233,0.187914438
A,6,10,KXI,A,18,0.439427845,0.160560132,0.129710844,0.396160045,0.191915282
A,6,10,KXI,A,19,0.455995438,0.173953579,0.137815055,0.431620977,0.209943967
A,6,10,KXI,A,20,0.461283737,0.172496408,0.137500099,0.423422815,0.216379241
A,6,10,KXI,A,21,0.456807113,0.173783961,0.136650974,0.438056773,0.213154796
A,6,10,KXI,A,22,0.437114637,0.164743103,0.131083393,0.412546579,0.189852007
A,6,10,KXI,A,23,0.430602996,0.156835942,0.126599634,0.39136473,0.191545911
A,6,10,KXI,A,24,0.438797774,0.155777313,0.12527383,0.394946886,0.210894758
A,6,10,KXI,A,25,0.465627342,0.169503262,0.132313018,0.444634097,0.219612965
A,6,10,KXI,A,26,0.44259797,0.163160214,0.129509126,0.417898521,0.207496564
A,6,10,KXI,A,27,0.436723995,0.156672667,0.126168472,0.39257802,0.195495179
A,6,10,KXI,A,28,0.41472801,0.146998649,0.118920233,0.379886259,0.181897914
A,6,10,KXI,A,29,0.430672529,0.145053996,0.117374576,0.378837843,0.21043229
A,6,10,KXI,A,30,0.428769742,0.143036748,0.115804122,0.377813252,0.196586823
A,7,10,KXI,W,1,0.143275188,0.07991776,0.064888899,0.278279141,0.037743081
A,7,10,KXI,W,2,0.084295289,0.057520658,0.048130766,0.223881245,0.027918033
A,7,10,KXI,W,3,0.136861524,0.073364858,0.060638533,0.258999272,0.036796095
A,7,10,KXI,W,4,0.171566819,0.089622798,0.075200045,0.276437813,0.041883876
A,7,10,KXI,W,5,0.237774943,0.110727346,0.090557906,0.328521197,0.058976074
A,7,10,KXI,W,6,0.307642238,0.131659784,0.103765717,0.397956153,0.086073473
A,7,10,KXI,W,7,0.379152644,0.155748818,0.121170636,0.437208973,0.128425743
A,7,10,KXI,W,8,0.419099984,0.164008427,0.129307394,0.431299269,0.158686812
A,7,10,KXI,W,9,0.451350451,0.175596561,0.138417582,0.44287079,0.193277734
A,7,10,KXI,W,10,0.479344409,0.185231891,0.14421275,0.473181312,0.226382909
A,7,10,KXI,W,11,0.440753951,0.174529925,0.13645312,0.455178676,0.170228991
A,7,10,KXI,W,12,0.423184641,0.16551392,0.133347339,0.406534566,0.162854461
A,7,10,KXI,W,13,0.435301941,0.173442647,0.139297315,0.417981787,0.174561796
A,7,10,KXI,W,14,0.451201742,0.184987881,0.146355221,0.44596182,0.18982119
A,7,10,KXI,W,15,0.450065368,0.190407811,0.149700518,0.459644303,0.18982027
A,7,10,KXI,W,16,0.440783215,0.185853747,0.144881259,0.468511959,0.176836696
A,7,10,KXI,W,17,0.428313661,0.176417708,0.138035631,0.45401804,0.170006654
A,7,10,KXI,W,18,0.422923998,0.168890165,0.132764518,0.440667426,0.16431768
A,7,10,KXI,W,19,0.435784141,0.172618626,0.136131996,0.440743778,0.165251377
A,7,10,KXI,W,20,0.475355905,0.191886597,0.148842468,0.478355442,0.206915173
A,7,10,KXI,W,21,0.477346653,0.19326695,0.149334495,0.483096502,0.203232221
A,7,10,KXI,W,22,0.484721336,0.191070834,0.148566603,0.476612141,0.222521845
A,7,10,KXI,W,23,0.471638437,0.184458515,0.143928029,0.466877437,0.210991658
A,7,10,KXI,W,24,0.485488881,0.188681464,0.143801712,0.499154825,0.235006536
A,7,10,KXI,W,25,0.478362351,0.185103991,0.142223166,0.485078121,0.231313198
A,7,10,KXI,W,26,0.437322883,0.16550779,0.129382303,0.43815313,0.195281854
A,7,10,KXI,W,27,0.400845154,0.137962494,0.111030266,0.375036507,0.173269785
A,7,10,KXI,W,28,0.419531136,0.145814909,0.117539538,0.383868497,0.188945571
